Name	Description	Adipose-Subcutaneous	Adipose-Visceral	Adrenal-Gland	Artery-Aorta	Artery-Coronary	Artery-Tibial	Bladder	Brain-Amygdala	Brain-Anterior-cingulate-cortex	Brain-Caudate	Brain-Cerebellar-Hemisphere	Brain-Cerebellum	Brain-Cortex	Brain-Frontal-Cortex	Brain-Hippocampus	Brain-Hypothalamus	Brain-Nucleus-accumbens	Brain-Putamen	Brain-Spinal-cord	Brain-Substantia-nigra	Breast-Mammary-Tissue	Cells-Cultured-fibroblasts	Cells-EBV-transformed-lymphocytes	Cervix-Ectocervix	Cervix-Endocervix	Colon-Sigmoid	Colon-Transverse	Esophagus-Gastroesophageal-Junction	Esophagus-Mucosa	Esophagus-Muscularis	Fallopian-Tube	Heart-Atrial-Appendage	Heart-Left-Ventricle	Kidney-Cortex	Kidney-Medulla	Liver	Lung	Minor-Salivary-Gland	Muscle-Skeletal	Nerve-Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin-Not-Sun-Exposed	Skin-Sun-Exposed	Small-Intestine-Terminal-Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole-Blood
ENSG00000243503.2	AC090453.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253650.1	SMARCE1P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270865.1	RPL12P48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253332.1	KB-1582A10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253943.1	KRT18P37	0	0.0194287	0.0649983	0	0	0	0	0.0562136	0.0591729	0.0936043	0.271799	0.293987	0.0776391	0.0706126	0.0529461	0.0677394	0.115013	0.0576083	0.0723409	0.04961	0.033004	0	0	0.155413	0.235999	0	0.0284454	0	0.0411468	0	0	0	0	0.0412278	0.112458	0.0480047	0.0358541	0.0415451	0	0.081829	0.103245	0	0.121261	0.118685	0.0337245	0	0.0340044	0.0669683	0	0.236095	0.0702094	0.135563	0.102599	0
ENSG00000253135.1	RP11-589C21.2	0	0	0	0	0	0	0	0	0.106563	0	0	0	0.17419	0.224502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166104	0	0	0	0
ENSG00000254198.1	RP11-598P20.3	2.11026	1.78258	1.72789	1.58243	1.8418	1.34289	2.16122	0.79537	0.824859	0.84727	4.25111	3.6202	0.985551	1.42907	0.762552	1.14698	0.968977	0.630464	1.59021	0.810214	1.73284	6.86031	6.74288	2.76658	2.56912	1.76995	2.0516	1.71865	3.07904	1.6899	2.23271	0.688438	0.561738	0.521361	0.366883	0.598868	2.74647	2.82376	1.16627	2.53067	2.54656	1.24887	2.05659	1.65086	2.39546	2.51899	2.4531	2.19626	1.50562	2.30266	2.67078	3.10377	2.67383	0.211827
ENSG00000253606.2	AFG3L2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178311	0	0	0	0	0	0	0	0	0	0	0	0.00611037	0	0	0	0.0323734	0	0	0	0	0	0	0	0	0	0	0.0144034	0	0	0	0
ENSG00000234713.3	RP11-726G23.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253845.1	RP11-643N23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253198.1	RP11-643N23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253803.1	RP11-101E19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.402169	0	0	0	0
ENSG00000215179.5	MAPK6PS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0418154	0	0	0	0
ENSG00000188873.4	RPL10AP2	0.662843	0.627679	0.392381	0.575632	0.588302	0.819817	0.777644	0.183077	0.154024	0.147388	0.294799	0.263051	0.152338	0.180606	0.155968	0.178612	0.1832	0.11863	0.21724	0.197151	0.755351	0.808406	1.11087	1.20883	1.06373	0.69847	0.543409	0.625221	0.629408	0.570441	0.707066	0.262954	0.165108	0.267722	0.557107	0.180596	0.627544	0.579187	0.352857	0.733632	1.63358	0.342579	0.423147	0.715955	0.97986	0.976844	0.466133	0.461836	0.385897	0.202978	0.697143	0.964935	0.79816	0.216368
ENSG00000253502.1	ATP6V1G1P2	0	0	0.240447	0.136213	0.174006	0.114664	0.125425	0.49637	0.583686	0.547014	0.941631	0.879845	0.712852	0.826711	0.434225	0.577736	0.659191	0.383103	0.975057	0.541657	0	0	0	0	0.262722	0.0858403	0	0.148565	0	0.159689	0.154892	0	0	0.0478916	0.0420567	0	0	0	0	0.233943	0	0	0.531302	0.298558	0	0	0.178806	0.372927	0	0.472571	0.133558	0	0	0
ENSG00000253654.2	CTD-2210A23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224594.2	RPL29P19	1.19027	0.619587	0.953931	5.79376	2.3095	3.60193	3.67237	0	0	0.0451562	0.0711034	0.100219	0.0553612	0	0.0347775	0	0	0	0	0	1.52103	20.4929	0	8.24344	5.0481	0.579544	1.30718	0.620238	0.750966	0.794241	3.68597	0.315233	0.123513	1.46523	1.65126	0.186367	2.91595	0.92055	0.110758	0.695917	1.64269	0.102259	0.463963	5.97796	1.19864	1.16674	1.32946	1.88282	0.643486	0.794776	0.698825	4.15376	4.94425	0
ENSG00000233109.4	RP11-22C8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253810.1	PSAT1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253340.1	RP11-139G7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248911.2	RP11-182E14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274295.1	RP11-1081M5.3	0.143562	0	0	2.31293	1.23897	1.81508	0.213502	0.126866	0.0455286	0.0534987	0	0	0	0	0.109864	0.0804952	0.0593108	0	0	0.144153	0.240742	0	0	0	0.043568	0.288131	0.0985613	0.492515	0.0781225	0.309019	0.328032	0.114383	3.20669	0	0	0	0.115524	0.102517	0	0.528181	7.20369	0	1.42928	1.25904	0.020867	0.0726856	0.108732	0.107587	0	0.677893	0.100674	0.0811169	0.116367	0
ENSG00000240919.1	RP11-400K9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103026	0	0	0.0647589	0	0	0	0	0	0	0	0.132906	0	0	0	0	0	0	0	0	0	0.230163	0	0.0751018	0.0968445	0	0	0	0	0	0	0	0	0	0
ENSG00000206144.5	RP11-400K9.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0344072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0839892	0	0.0311512	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253668.1	RP11-463C14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203529	0	0	0	0
ENSG00000270980.1	RP11-626A5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205792	0	0	0	0	0	0	0	0	0	0	0	0	0.437544	0	0	0	0
ENSG00000253840.1	RP11-767C6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226098.4	SEC11B	0.0639747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0824436	0.0547596	0.108559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0776795	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236814.1	RP11-446E9.1	0.506772	0.438331	0.375232	0.647498	0.604207	0.683788	0.388649	0.704244	0.963828	0.811852	4.60632	3.44994	1.12053	1.28952	0.75248	1.00375	1.03483	0.632688	0.678702	0.537682	0.442227	0.45802	0.590142	0.419404	0.758745	0.552663	0.388212	0.494735	0.429891	0.487357	0.776725	0.251813	0.216919	0.283559	0.725764	0.25611	0.638748	0.327488	0.508804	0.821809	0.691551	0.193471	0.714361	0.481162	0.394104	0.42269	0.387366	0.525366	0.361964	0.749463	0.581565	0.70419	0.554463	0.113177
ENSG00000248578.1	NPM1P21	0.0697414	0.0680344	0.0423224	0.0552615	0.0641564	0.106073	0	0	0.0336235	0	0	0	0	0	0.0400365	0	0.0408017	0	0	0	0.0653225	0.288233	0.422431	0.0990983	0.0633015	0.0615286	0.0480951	0.045982	0.0780518	0	0.0843439	0	0	0	0	0	0.0646848	0.0548356	0.0252781	0.0666822	0.225357	0.0482144	0	0.056898	0.0497475	0.0451946	0.0449187	0	0.0357638	0.732163	0.0571232	0.114805	0.0810762	0
ENSG00000253541.1	SEPT10P1	0.319619	0.193914	0.041856	0.205029	0.178093	0.249886	0.0875351	0	0	0	0	0	0	0	0	0	0	0	0.106947	0.0252529	0.203772	0.557405	0	0.0946721	0.104119	0.141315	0.0831126	0.168225	0.129718	0.197178	0.0493811	0.055698	0.0334064	0.0242471	0.0250458	0	0.442594	0.104776	0.0589018	0.419282	0.14698	0	0	0.090962	0.152939	0.169405	0.0654578	0	0.0444481	16.1399	0.0921332	0.114523	0.182158	0
ENSG00000241431.1	RPL37P6	0.339603	0.257226	0.217177	0.167035	0.206507	0.223405	0.126198	0.129063	0.0841994	0.319872	0.306781	0.247078	0.0731867	0.11634	0.0767273	0.119938	0.405181	0.355824	0.153014	0.111347	0.312193	0.467891	0.65354	0.440552	0.125623	0.226224	0.225671	0.221682	1.10171	0.190447	0.398952	0.0985812	0.0815445	0.0965179	0.106924	0.104864	0.272359	0.32057	0.167172	0.256927	0.733655	0.133936	0.210847	0.255259	0.505637	0.540913	0.233323	0.240555	0.174581	1.81534	0.286828	0.322585	0.564675	0.0947845
ENSG00000243050.1	RPL30P10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254103.1	RP11-114M5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254150.1	RP11-379I19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0983524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252045	0	0	0	0
ENSG00000253723.1	RP11-960H2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254954.1	SLC2A13P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226301.3	PDCL3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167245	0	0	0	0
ENSG00000271377.1	RP11-33I11.3	0	0	0	0	0	0	0	0	0	0.0658394	1.89752	1.60608	0	0	0.0788106	0.0523128	0	0.0666061	0.187232	0.0949941	0	0	0	0	0	0	0.20463	0	0	0	0	0	0	0.0479644	0.0968834	0.0172882	0.0845202	0	0	0	0	0	0.536142	0.503081	0	0	0.234394	0.239883	0	0.0942071	0	0	0	0.366468
ENSG00000255397.1	AC022182.2	0.0637178	0.0688238	0.0687681	0.0455036	0.0479148	0.0486456	0.0704078	0.0385559	0.0273273	0.0340885	0.115781	0.162829	0.0396412	0.0332568	0.0427935	0.0456155	0.029341	0.0302987	0.0754002	0.0414149	0.0692155	0.0455924	0.270993	0.0907951	0.112006	0.0607207	0.267491	0.0483772	0.058792	0.0448709	0.123656	0.0313253	0.0174178	0.0295592	0.0665301	0.0223244	0.0921074	0.0895919	0.0223512	0.0875544	0.0760679	0.0226875	0.276045	0.14898	0.0572405	0.0494883	0.303623	0.246184	0.0456044	0.138534	0.0772481	0.0793574	0.0811342	0.0825026
ENSG00000253789.1	NARSP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.656837	0	0	0	0
ENSG00000237810.3	CTD-2571E19.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121462	0	0	0	0	0	0.0342959	0	0	0	0.115026	0	0	0	0
ENSG00000215096.3	IFITM8P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80914	0	0	0	0
ENSG00000253231.1	COX6CP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253750.1	RP11-21C4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239261.1	RPL31P41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213873.4	RP11-678D18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241961.1	RP11-7F18.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253964.1	RPL31P40	0	0	0	0	0	0	0	0	0	0	0.315453	0.28078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254332.1	GS1-44D20.1	0.758707	0.706966	0.169647	1.2092	0.977365	1.39365	0.348106	0.0999142	0.0872364	0.0813145	0.406876	0.329719	0.0997843	0.11606	0.0925972	0.102011	0.0649246	0.0706968	0.239001	0.134412	0.634526	2.58809	0.87457	0.63295	0.563584	0.482602	0.307563	0.427798	0.542091	0.389742	0.775954	0.26634	0.0900752	0.151666	0.249837	0.00797484	0.997579	0.438448	0.0639796	0.663463	0.716497	0.0632517	0.171468	0.368275	0.347915	0.469834	0.235599	0.376536	0.233983	0.419033	0.359694	0.938261	0.591642	0.224955
ENSG00000253216.1	RP11-744J10.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255107.1	RP11-159H10.1	0	0	0	0.0503272	0.0334788	0.0467546	0	0	0	0	0	0	0	0	0	0	0.0146178	0	0	0	0	0	0.275503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0455686	0	0	0	0.0322163	0	0	0	0.0315673	0	0	0	0	0	0	0
ENSG00000247570.2	SDCBPP2	0.0466889	0.0374885	0	0	0.0469026	0.0527327	0	0.0508975	0.135099	0.112273	0	0	0.126288	0.174633	0.0672738	0.0358944	0.183061	0.0774416	0	0	0	0.039835	0	0	0	0	0	0	0	0	0	0.0274463	0	0	0.0292517	0	0.044693	0	0	0	0	0	0	0.0356191	0	0	0	0	0	0.23876	0	0	0	0.0909976
ENSG00000253721.1	SUMO2P20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0380656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253173.3	RP11-152C15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0885948	0.17941	0	0	0	0	0	0	0	0	0	0	0	0.0380932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229122	0	0	0	0
ENSG00000241204.1	RP11-333A23.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0367852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241105.1	RP11-333A23.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254508	0	0	0	0
ENSG00000253124.1	TRAPPC2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480226	0	0	0	0
ENSG00000253564.1	RP11-956J14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131283	0	0	0	0	0	0	0	0	0	0	0	0.0786709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373414	0	0	0	0
ENSG00000254213.2	FAM213AP2	0.0459093	0	0	0	0	0	0	0.177311	0.321903	0.169831	0.214123	0.202753	0.316222	0.339997	0.156971	0.327272	0.328002	0.114998	0.139035	0.10267	0	0	0.186829	0.158627	0.103749	0	0	0	0	0	0.0840129	0	0	0	0.0558888	0	0	0	0	0.109369	0.0674829	0	0.0562993	0	0	0	0	0	0	0.198827	0	0.0853888	0	0
ENSG00000253833.1	RP11-367E12.4	0.609756	0.485371	0.196402	1.35851	1.15446	2.17536	0.650357	0.100681	0.142521	0.127566	1.23081	1.27971	0.181674	0.206471	0.156563	0.166853	0.138535	0.112437	0.229005	0.11579	0.480878	0.312835	0.387571	0.675947	0.335781	1.02276	0.487624	1.09443	0.329541	1.07737	0.974868	0.358083	0.253958	0.216177	0.590092	0.118029	0.676763	0.389686	1.15935	0.654363	0.733951	0.145012	0.178981	0.479409	0.382037	0.435459	0.544848	0.663853	0.487206	1.45291	0.461858	0.943071	0.554893	0.154107
ENSG00000240047.2	RPS3AP32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253341.1	RP11-730G20.2	6.31493	4.63359	5.06871	4.97249	4.63203	6.48704	4.72056	1.03489	1.45009	1.44078	5.10309	4.17029	1.72641	1.90192	1.04828	1.38787	1.56286	1.17427	1.81686	1.33919	5.1055	8.73426	9.50175	5.01659	5.53718	4.11474	3.34631	3.80472	3.6285	3.6409	6.21079	2.29753	1.67182	3.08385	3.34226	1.29151	5.36927	4.35428	3.01455	5.83981	8.55447	2.40149	2.91252	3.21681	4.34068	4.92459	3.73124	3.08784	3.59747	4.56417	5.70218	6.05544	4.74511	4.17967
ENSG00000253229.1	HIGD1AP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254023.1	PKMP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122259	0	0	0	0	0	0	0	0	0	0	0	0.0951086	0	0	0	0.0845403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254305.1	MRPL9P1	0	0	0	0	0	0	0	0.170662	0.160983	0.211998	0	0	0.116536	0.125274	0.130486	0.445912	0.337117	0.185456	0.115352	0.21375	0	0	0	0	0	0.0986239	0	0	0	0	0	0	0	0	0	0	0	0	0.105518	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0548728	0
ENSG00000253952.1	HIGD1AP18	0.109028	0	0	0.134391	0.115839	0.150476	0.341697	0	0	0.108736	0.0744596	0.0974543	0	0	0	0	0.163499	0	0.123335	0	0.136234	0	0.217018	0.389721	0.491515	0.117369	0.0779164	0.115183	0	0.130354	0.192779	0	0	0	0.199491	0	0.117549	0.173568	0	0.534847	0.48436	0	0.276367	0.18363	0	0.143801	0.130119	0.151424	0	0.320991	0.180925	0.267314	0.264013	0
ENSG00000240540.2	RPL3P9	0.13734	0.121989	0.103458	0.12018	0.115709	0.141716	0.135997	0.0365895	0.0391851	0.0390117	0.096474	0.0853284	0.0475181	0.0456786	0.0423335	0.0455241	0.0513259	0.0338201	0.0628353	0.0462382	0.15233	0.161502	0.234697	0.110878	0.192005	0.143896	0.104138	0.137923	0.137929	0.122528	0.145513	0.0498818	0.0207404	0.0482607	0.128511	0.0477895	0.126647	0.129705	0.0232317	0.142241	0.372722	0.110854	0.138328	0.152616	0.214094	0.210618	0.108134	0.108827	0.100683	0.11013	0.142571	0.185625	0.168757	0.0576638
ENSG00000241746.1	RP11-941H19.1	0.13015	0.125847	0.116851	0.108325	0.103299	0.144112	0.0758721	0	0	0.0323688	0	0.0421323	0	0	0.026009	0.0457591	0.040905	0	0.0453914	0	0.15217	0.200969	0.261908	0.209535	0.147561	0.132609	0.117617	0.120718	0.136441	0.116397	0	0.0492022	0.0336801	0.0532488	0.0172086	0.0386505	0.140407	0.136381	0.0813876	0.133591	0.358977	0.105522	0.1087	0.167468	0.210633	0.203672	0.111336	0.136387	0.0810276	0.672648	0.15815	0.167133	0.182773	0.0628926
ENSG00000213791.4	RP11-941H19.2	0.214944	0.0989154	0.0146798	0.176773	0.111666	0.295534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130832	0.0943527	0.111481	0.0800493	0	0.0458824	0.0592127	0	0.0502481	0	0	0	0	0.0376784	0.0422312	0	0	0	0.032733	0.0768667	0.166044	0.0480977	0	0.0659692	0.0905118	0.121275	0	0	0.0428221	0.120925	0	0.0941843	0.062259	0
ENSG00000253237.2	RP11-775E10.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226917	0	0	0	0
ENSG00000188856.6	RPSAP47	0.173991	0.183223	0.13386	0.225928	0.228806	0.209999	0.13969	0.0827155	0.0727334	0.081421	0.114789	0.103598	0.0853015	0.103618	0.0703417	0.074568	0.0945949	0.0750375	0.100153	0.086879	0.195168	0.339279	0.505081	0.224369	0.197431	0.19582	0.160544	0.166467	0.191168	0.155775	0.324083	0.0770777	0.0607583	0.122896	0.236021	0.294681	0.245991	0.14934	0.108434	0.22211	0.386242	0.136642	0.238686	0.384337	0.210757	0.204707	0.147665	0.258473	0.134822	0.891809	0.200981	0.290669	0.217069	0.0826868
ENSG00000253760.1	RP11-48B3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0566471	0.264219	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108135	0	0	0	0
ENSG00000254181.1	SLC25A51P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254014.1	RP11-363E6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253677.1	UBE2HP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237264.4	FTH1P11	3.7476	3.12718	1.93836	2.90188	2.9461	2.92093	2.68986	2.21375	1.82499	1.23037	0.687734	0.744196	1.83511	1.86282	1.76005	1.722	1.27978	1.01251	3.57881	1.6868	3.06327	4.08368	1.47262	2.25864	1.91481	2.00181	1.90916	2.10909	2.79098	1.96023	1.61339	1.36528	0.970779	1.67647	1.49165	0.749898	4.36127	1.6385	1.11478	5.34876	1.90402	0.776852	1.7676	1.60531	1.13218	1.29225	1.92542	1.70736	1.59396	5.51677	2.38936	1.90911	3.06225	5.20737
ENSG00000254151.1	NIPA2P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074629	0	0	0	0	0	0	0.0861773	0	0	0	0
